,internet_service_type_id,payment_type_id,contract_type_id,customer_id,gender,senior_citizen,partner,dependents,tenure,phone_service,multiple_lines,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,paperless_billing,monthly_charges,total_charges,churn,contract_type,payment_type,internet_service_type
5780,2,3,2,8133-ANHHJ,Female,1,No,No,49,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,103.0,5166.2,No,One year,Bank transfer (automatic),Fiber optic
5781,3,2,1,8138-EALND,Male,0,No,No,15,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,19.75,311.6,No,Month-to-month,Mailed check,None
5782,3,2,3,8143-ETQTI,Female,0,Yes,Yes,23,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,19.65,451.55,No,Two year,Mailed check,None
5783,1,1,3,8144-DGHXP,Female,0,No,No,54,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,80.6,4299.95,No,Two year,Electronic check,DSL
5784,1,3,3,8146-QQKZH,Female,0,Yes,No,71,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,81.85,5924.4,No,Two year,Bank transfer (automatic),DSL
5785,1,1,1,8148-BPLZQ,Male,0,No,No,34,Yes,No,No,Yes,No,No,No,No,Yes,49.8,1734.2,No,Month-to-month,Electronic check,DSL
5786,3,1,3,8148-NLEGT,Female,0,Yes,Yes,42,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,22.95,1014.25,No,Two year,Electronic check,None
5787,3,4,3,8148-WOCMK,Male,0,Yes,Yes,8,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,19.6,125,No,Two year,Credit card (automatic),None
5788,2,4,1,8149-AIQCG,Male,0,No,No,39,Yes,Yes,No,No,No,No,No,No,Yes,73.15,2730.85,No,Month-to-month,Credit card (automatic),Fiber optic
5789,2,1,1,8149-RSOUN,Female,0,No,No,1,Yes,Yes,No,No,No,No,Yes,Yes,Yes,93.85,93.85,Yes,Month-to-month,Electronic check,Fiber optic
5790,3,2,1,8150-QUDFX,Male,0,No,No,2,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,19.85,51.6,No,Month-to-month,Mailed check,None
5791,2,1,2,8152-UOBNY,Female,1,No,No,50,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,106.8,5347.95,No,One year,Electronic check,Fiber optic
5792,2,4,3,8152-VETUR,Female,0,Yes,No,72,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,97.7,6869.7,No,Two year,Credit card (automatic),Fiber optic
5793,2,4,1,8155-IBNHG,Female,0,Yes,No,24,Yes,Yes,No,No,No,No,No,No,Yes,75.4,1747.85,Yes,Month-to-month,Credit card (automatic),Fiber optic
5794,1,1,1,8158-WPEZG,Male,0,No,No,11,No,No phone service,No,Yes,No,Yes,No,No,Yes,35.65,425.1,No,Month-to-month,Electronic check,DSL
5795,1,1,1,8160-HOWOX,Female,0,No,No,7,Yes,No,No,No,No,No,Yes,Yes,Yes,66.85,458.1,No,Month-to-month,Electronic check,DSL
5796,2,1,1,8161-QYMTT,Male,0,No,No,7,Yes,Yes,No,No,No,No,Yes,Yes,Yes,94.1,701.3,No,Month-to-month,Electronic check,Fiber optic
5797,3,2,3,8164-OCKUJ,Female,0,Yes,Yes,59,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,20.6,1286,No,Two year,Mailed check,None
5798,1,4,3,8165-CBKXO,Male,0,Yes,Yes,66,No,No phone service,No,Yes,Yes,No,Yes,Yes,Yes,56.75,3708.4,No,Two year,Credit card (automatic),DSL
5799,3,3,3,8165-ZJRNM,Female,0,Yes,Yes,72,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,23.75,1679.25,No,Two year,Bank transfer (automatic),None
5800,2,1,2,8166-ORCHU,Male,1,Yes,No,33,Yes,No,Yes,Yes,No,Yes,No,Yes,Yes,93.55,3055.5,No,One year,Electronic check,Fiber optic
5801,1,3,3,8166-ZZTFS,Female,1,Yes,No,66,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,80.55,5265.1,Yes,Two year,Bank transfer (automatic),DSL
5802,1,1,1,8167-GJLRN,Male,0,No,No,3,No,No phone service,No,No,No,Yes,No,No,No,30.4,82.15,No,Month-to-month,Electronic check,DSL
5803,2,3,1,8168-UQWWF,Female,0,No,No,11,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,97.85,1105.4,Yes,Month-to-month,Bank transfer (automatic),Fiber optic
5804,1,4,3,8169-SAEJD,Male,1,Yes,No,69,No,No phone service,Yes,Yes,No,No,Yes,Yes,No,56.55,3952.65,No,Two year,Credit card (automatic),DSL
5805,3,2,3,8173-RXAYP,Female,0,Yes,Yes,24,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,19.7,452.55,No,Two year,Mailed check,None
5806,3,4,3,8174-LNWMW,Female,0,No,No,31,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,20.9,689.35,No,Two year,Credit card (automatic),None
5807,1,4,3,8174-TBVCF,Female,0,Yes,No,70,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,94.8,6859.05,No,Two year,Credit card (automatic),DSL
5808,2,1,1,8178-EYZUO,Male,0,No,No,46,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,93.7,4154.8,Yes,Month-to-month,Electronic check,Fiber optic
5809,1,4,1,8180-AKMJV,Female,0,No,No,1,Yes,No,No,No,No,No,No,No,Yes,44.55,44.55,No,Month-to-month,Credit card (automatic),DSL
5810,1,4,3,8181-YHCMF,Female,0,Yes,Yes,68,No,No phone service,No,Yes,Yes,Yes,Yes,Yes,No,60.3,4109,No,Two year,Credit card (automatic),DSL
5811,2,1,1,8182-BJDSI,Female,0,No,No,28,Yes,Yes,No,Yes,No,No,No,Yes,Yes,89.95,2625.55,Yes,Month-to-month,Electronic check,Fiber optic
5812,1,3,1,8182-PNAGI,Male,0,No,No,12,Yes,No,No,No,No,Yes,No,No,No,50.25,593.75,Yes,Month-to-month,Bank transfer (automatic),DSL
5813,2,1,1,8183-ONMXC,Female,0,No,No,2,Yes,No,No,No,No,No,No,Yes,No,80.75,159.45,Yes,Month-to-month,Electronic check,Fiber optic
5814,1,4,2,8184-WMOFI,Male,0,Yes,Yes,62,Yes,No,Yes,No,Yes,Yes,No,Yes,No,71.4,4487.3,No,One year,Credit card (automatic),DSL
5815,2,1,1,8185-UPYBR,Male,0,Yes,No,6,Yes,Yes,No,No,No,No,No,No,Yes,75.5,438,Yes,Month-to-month,Electronic check,Fiber optic
5816,3,3,2,8189-DUKMV,Female,0,Yes,No,4,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,20.5,79.05,No,One year,Bank transfer (automatic),None
5817,2,1,1,8189-HBVRW,Female,0,No,No,53,Yes,Yes,Yes,Yes,Yes,No,No,No,No,90.8,4921.2,No,Month-to-month,Electronic check,Fiber optic
5818,2,1,1,8189-XRIKE,Female,1,No,No,32,Yes,No,No,No,No,No,Yes,Yes,No,90.95,2897.95,No,Month-to-month,Electronic check,Fiber optic
5819,1,1,2,8190-ZTQFB,Male,0,No,No,41,No,No phone service,No,No,Yes,No,Yes,Yes,Yes,51.35,2075.1,No,One year,Electronic check,DSL
5820,3,2,2,8191-XWSZG,Female,0,No,No,52,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,20.65,1022.95,No,One year,Mailed check,None
5821,3,2,2,8194-PEEBY,Female,0,Yes,Yes,24,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,19.9,533.5,No,One year,Mailed check,None
5822,1,3,3,8197-BFWVU,Female,0,Yes,Yes,72,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,93.25,6688.95,No,Two year,Bank transfer (automatic),DSL
5823,1,4,1,8198-RKSZG,Female,0,Yes,Yes,14,Yes,Yes,No,Yes,No,Yes,Yes,Yes,No,80.45,1137.05,No,Month-to-month,Credit card (automatic),DSL
5824,2,3,2,8199-ZLLSA,Male,0,No,No,67,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,118.35,7804.15,Yes,One year,Bank transfer (automatic),Fiber optic
5825,1,2,2,8200-KLNYW,Female,0,Yes,No,21,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,80.9,1714.95,No,One year,Mailed check,DSL
5826,1,1,3,8200-LGKSR,Male,0,Yes,No,71,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,83.2,6126.1,No,Two year,Electronic check,DSL
5827,1,1,1,8201-AAXCB,Male,0,Yes,Yes,25,Yes,Yes,No,No,No,No,Yes,No,No,60.35,1404.65,No,Month-to-month,Electronic check,DSL
5828,3,2,1,8203-XJZRC,Male,0,No,No,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,20.25,20.25,No,Month-to-month,Mailed check,None
5829,3,3,1,8204-TIFGJ,Female,0,No,No,23,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,20.3,470.6,No,Month-to-month,Bank transfer (automatic),None
5830,1,3,3,8204-YJCLA,Male,1,Yes,Yes,72,No,No phone service,Yes,Yes,Yes,Yes,Yes,Yes,Yes,64.8,4732.35,No,Two year,Bank transfer (automatic),DSL
5831,1,1,1,8205-MQUGY,Male,0,Yes,Yes,12,Yes,No,Yes,No,No,No,No,No,Yes,49.2,571.15,No,Month-to-month,Electronic check,DSL
5832,1,3,2,8205-OTCHB,Male,0,No,No,22,No,No phone service,No,Yes,Yes,No,No,Yes,Yes,43.75,903.6,Yes,One year,Bank transfer (automatic),DSL
5833,1,4,3,8205-VSLRB,Male,0,Yes,No,70,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,77.3,5498.2,No,Two year,Credit card (automatic),DSL
5834,2,3,3,8207-DMRVL,Male,0,Yes,Yes,72,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,114.55,8306.05,No,Two year,Bank transfer (automatic),Fiber optic
5835,3,3,3,8207-VVMYB,Female,0,Yes,No,70,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,26.0,2006.95,No,Two year,Bank transfer (automatic),None
5836,1,2,3,8208-EUMTE,Male,0,No,No,16,No,No phone service,Yes,Yes,Yes,Yes,Yes,No,No,54.85,916.15,No,Two year,Mailed check,DSL
5837,2,4,1,8212-CRQXP,Female,0,Yes,No,22,Yes,No,No,No,No,No,Yes,No,Yes,80.0,1706.45,No,Month-to-month,Credit card (automatic),Fiber optic
5838,2,2,1,8212-DJRCH,Male,0,Yes,Yes,5,Yes,No,Yes,No,Yes,No,No,Yes,Yes,90.35,434.5,No,Month-to-month,Mailed check,Fiber optic
5839,2,3,2,8213-TAZPM,Female,0,Yes,Yes,69,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,108.75,7493.05,No,One year,Bank transfer (automatic),Fiber optic
5840,3,2,3,8215-NGSPE,Female,0,Yes,Yes,42,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,20.0,833.55,No,Two year,Mailed check,None
5841,2,1,3,8216-AZUUZ,Female,0,Yes,Yes,42,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,100.4,4303.65,No,Two year,Electronic check,Fiber optic
5842,1,2,1,8217-QYOHV,Male,0,No,No,5,Yes,No,Yes,No,No,Yes,No,No,Yes,55.75,266.95,No,Month-to-month,Mailed check,DSL
5843,1,3,3,8218-FFJDS,Female,0,Yes,No,72,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,86.4,6058.95,No,Two year,Bank transfer (automatic),DSL
5844,3,2,3,8219-VYBVI,Male,0,No,Yes,39,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,25.0,1004.35,No,Two year,Mailed check,None
5845,1,1,2,8220-OCUFY,Female,0,No,No,21,Yes,No,Yes,No,Yes,Yes,No,No,Yes,60.25,1258.35,No,One year,Electronic check,DSL
5846,1,2,1,8221-EQDGL,Male,0,Yes,No,35,Yes,No,Yes,Yes,Yes,No,No,No,No,61.0,2130.45,No,Month-to-month,Mailed check,DSL
5847,1,4,3,8221-HVAYI,Male,0,Yes,Yes,35,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,69.15,2490.15,No,Two year,Credit card (automatic),DSL
5848,2,4,1,8224-DWCKX,Male,1,No,No,12,Yes,Yes,No,No,No,No,No,No,Yes,73.3,828.05,No,Month-to-month,Credit card (automatic),Fiber optic
5849,1,2,1,8224-IVVPA,Female,0,No,No,27,Yes,No,Yes,Yes,No,No,No,No,Yes,56.7,1652.95,No,Month-to-month,Mailed check,DSL
5850,3,3,3,8224-KDLKN,Male,0,Yes,Yes,72,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,25.0,1738.9,No,Two year,Bank transfer (automatic),None
5851,1,1,2,8224-UAXBZ,Female,0,Yes,No,58,No,No phone service,Yes,Yes,No,No,Yes,No,Yes,45.35,2540.1,No,One year,Electronic check,DSL
5852,2,1,1,8225-BTJAU,Male,1,No,No,10,Yes,No,No,No,No,No,No,Yes,Yes,79.25,793.55,Yes,Month-to-month,Electronic check,Fiber optic
5853,2,3,2,8226-BXGES,Male,0,Yes,No,64,Yes,Yes,Yes,Yes,Yes,No,No,No,No,89.45,5692.65,No,One year,Bank transfer (automatic),Fiber optic
5854,3,3,3,8229-BUJHX,Female,0,Yes,Yes,71,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,20.5,1500.95,No,Two year,Bank transfer (automatic),None
5855,1,1,1,8229-MYEJZ,Female,0,No,No,10,Yes,No,No,Yes,No,No,No,No,No,51.2,498.25,No,Month-to-month,Electronic check,DSL
5856,1,2,1,8229-TNIQA,Female,0,No,No,4,Yes,No,No,No,No,No,No,No,Yes,45.3,196.95,Yes,Month-to-month,Mailed check,DSL
5857,2,4,2,8231-BSWXX,Male,0,No,No,71,Yes,Yes,No,Yes,No,No,No,No,Yes,79.05,5552.5,No,One year,Credit card (automatic),Fiber optic
5858,1,1,3,8232-CTLKO,Female,0,Yes,Yes,66,Yes,No,Yes,No,No,No,Yes,No,Yes,59.75,3996.8,No,Two year,Electronic check,DSL
5859,3,4,3,8232-UTFOZ,Male,0,No,No,69,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,19.95,1399.35,No,Two year,Credit card (automatic),None
5860,3,3,3,8234-GSZYK,Male,0,No,No,43,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,26.45,1110.05,No,Two year,Bank transfer (automatic),None
5861,3,4,3,8237-ULIXL,Female,0,Yes,No,72,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,24.85,1871.85,No,Two year,Credit card (automatic),None
5862,3,3,2,8241-JUIQO,Female,0,No,No,61,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,19.45,1336.35,No,One year,Bank transfer (automatic),None
5863,1,3,1,8242-JSVBO,Male,0,No,No,7,Yes,No,No,No,No,No,No,No,Yes,44.65,322.5,No,Month-to-month,Bank transfer (automatic),DSL
5864,1,4,3,8242-PDSGJ,Male,0,Yes,No,70,No,No phone service,Yes,No,Yes,Yes,No,No,Yes,39.15,2692.75,No,Two year,Credit card (automatic),DSL
5865,2,1,1,8242-SOQUO,Female,1,No,No,5,Yes,No,No,Yes,No,No,Yes,No,Yes,84.7,392.5,No,Month-to-month,Electronic check,Fiber optic
5866,2,1,1,8245-UMPYT,Female,1,No,No,16,Yes,Yes,No,No,No,No,Yes,Yes,Yes,96.4,1581.2,Yes,Month-to-month,Electronic check,Fiber optic
5867,3,4,1,8246-SHFGA,Male,0,No,No,17,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,21.1,385.55,No,Month-to-month,Credit card (automatic),None
5868,3,2,2,8249-THVEC,Male,0,Yes,Yes,51,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,19.4,997.75,No,One year,Mailed check,None
5869,1,4,1,8250-ZNGGW,Female,1,No,No,5,Yes,No,Yes,Yes,No,Yes,No,No,No,59.9,287.85,No,Month-to-month,Credit card (automatic),DSL
5870,1,3,1,8257-RZAHR,Female,0,Yes,No,14,Yes,Yes,Yes,No,No,No,Yes,No,Yes,64.7,941,Yes,Month-to-month,Bank transfer (automatic),DSL
5871,2,1,1,8258-GSTJK,Male,1,No,No,3,Yes,Yes,No,No,No,No,No,No,Yes,77.0,237.75,Yes,Month-to-month,Electronic check,Fiber optic
5872,1,3,2,8259-DZLIZ,Female,0,Yes,Yes,64,Yes,Yes,No,Yes,No,No,No,No,Yes,53.85,3399.85,No,One year,Bank transfer (automatic),DSL
5873,1,2,1,8259-NFJTV,Female,0,Yes,Yes,7,No,No phone service,Yes,No,No,Yes,No,No,No,34.65,246.6,No,Month-to-month,Mailed check,DSL
5874,1,2,1,8260-NGFNY,Female,0,No,No,1,No,No phone service,No,No,No,No,No,No,No,25.2,25.2,Yes,Month-to-month,Mailed check,DSL
5875,2,3,3,8261-GWDBQ,Female,1,Yes,No,60,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,116.05,6925.9,No,Two year,Bank transfer (automatic),Fiber optic
5876,3,2,1,8262-COGGB,Male,0,No,No,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,20.45,20.45,No,Month-to-month,Mailed check,None
5877,1,2,1,8263-JQAIK,Male,1,No,No,2,No,No phone service,No,No,No,No,No,No,Yes,24.45,47.5,Yes,Month-to-month,Mailed check,DSL
5878,1,4,1,8263-OKETD,Female,0,No,No,20,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,68.9,1370.35,No,Month-to-month,Credit card (automatic),DSL
5879,2,1,3,8263-QMNTJ,Male,0,Yes,No,72,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,115.55,8425.3,No,Two year,Electronic check,Fiber optic
5880,2,4,3,8265-HKSOW,Female,0,Yes,Yes,72,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,107.45,7658.3,No,Two year,Credit card (automatic),Fiber optic
5881,2,1,1,8266-VBFQL,Male,0,No,No,4,Yes,No,No,No,Yes,Yes,No,Yes,Yes,90.4,356.65,No,Month-to-month,Electronic check,Fiber optic
5882,3,2,1,8267-KFGYD,Male,0,No,Yes,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,21.05,21.05,No,Month-to-month,Mailed check,None
5883,2,1,2,8267-ZNYVZ,Female,0,Yes,No,33,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,103.75,3361.05,Yes,One year,Electronic check,Fiber optic
5884,2,1,2,8268-YDIXR,Male,0,Yes,No,56,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,93.15,5253.95,No,One year,Electronic check,Fiber optic
5885,2,1,1,8270-RKSAP,Male,0,No,No,9,Yes,No,No,No,No,No,No,No,Yes,70.5,597.9,No,Month-to-month,Electronic check,Fiber optic
5886,2,1,2,8272-ONJLV,Male,0,No,No,12,Yes,No,No,No,Yes,No,Yes,Yes,No,95.7,1184,No,One year,Electronic check,Fiber optic
5887,2,1,1,8276-MQBYC,Male,1,No,No,51,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,97.8,4913.3,Yes,Month-to-month,Electronic check,Fiber optic
5888,3,4,2,8277-RVRSV,Female,0,Yes,Yes,33,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,24.15,800.3,No,One year,Credit card (automatic),None
5889,1,2,1,8280-MQRQN,Female,0,No,No,1,Yes,No,No,No,Yes,No,No,No,Yes,50.45,50.45,Yes,Month-to-month,Mailed check,DSL
5890,3,4,3,8285-ABVLB,Female,0,Yes,No,70,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,19.85,1328.35,No,Two year,Credit card (automatic),None
5891,1,1,1,8286-AFUYI,Male,0,No,No,1,Yes,No,Yes,No,No,No,No,No,No,47.95,47.95,No,Month-to-month,Electronic check,DSL
5892,2,1,1,8290-YWKHZ,Female,1,Yes,No,32,Yes,Yes,No,No,No,No,Yes,Yes,Yes,93.2,2931,Yes,Month-to-month,Electronic check,Fiber optic
5893,1,3,2,8292-FRFZQ,Female,0,No,No,39,No,No phone service,Yes,Yes,No,Yes,No,No,No,41.15,1700.9,No,One year,Bank transfer (automatic),DSL
5894,3,3,3,8292-ITGYJ,Female,0,Yes,Yes,45,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,24.65,1138.8,No,Two year,Bank transfer (automatic),None
5895,1,4,1,8292-TYSPY,Male,0,No,No,19,Yes,No,No,No,Yes,Yes,No,No,Yes,55.0,1046.5,Yes,Month-to-month,Credit card (automatic),DSL
5896,2,3,2,8294-UIMBA,Female,0,No,No,30,Yes,No,No,No,No,Yes,Yes,Yes,Yes,94.4,2638.1,No,One year,Bank transfer (automatic),Fiber optic
5897,3,2,1,8295-FHIVV,Male,0,No,No,7,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,19.4,168.65,No,Month-to-month,Mailed check,None
5898,1,2,3,8295-KMENE,Female,0,Yes,Yes,59,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,76.45,4519.5,No,Two year,Mailed check,DSL
5899,3,2,1,8305-VHZBZ,Male,0,No,No,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,20.2,20.2,Yes,Month-to-month,Mailed check,None
5900,2,2,1,8309-IEYJD,Female,1,No,No,1,Yes,No,No,No,No,No,No,No,Yes,70.6,70.6,No,Month-to-month,Mailed check,Fiber optic
5901,2,3,3,8309-PPCED,Female,0,Yes,No,72,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,110.45,7982.5,No,Two year,Bank transfer (automatic),Fiber optic
5902,1,1,3,8311-UEUAB,Female,0,Yes,Yes,67,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,75.5,5229.45,No,Two year,Electronic check,DSL
5903,1,1,3,8313-AFGBW,Male,0,Yes,No,47,Yes,No,No,Yes,Yes,No,Yes,Yes,No,73.6,3522.65,No,Two year,Electronic check,DSL
5904,1,1,1,8313-KTIHG,Male,0,No,No,4,Yes,No,No,No,No,Yes,Yes,No,Yes,61.3,249.4,No,Month-to-month,Electronic check,DSL
5905,2,1,1,8313-NDOIA,Female,0,No,No,24,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,104.15,2494.65,No,Month-to-month,Electronic check,Fiber optic
5906,1,2,2,8314-DPQHL,Male,0,No,No,9,No,No phone service,Yes,No,Yes,Yes,No,Yes,No,50.8,463.6,No,One year,Mailed check,DSL
5907,3,2,3,8314-HTWVE,Female,0,Yes,Yes,7,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,19.85,144.15,No,Two year,Mailed check,None
5908,1,4,3,8316-BBQAY,Female,0,No,No,65,No,No phone service,Yes,No,Yes,Yes,Yes,Yes,No,59.95,3921.1,No,Two year,Credit card (automatic),DSL
5909,3,1,1,8317-BVKSO,Male,0,No,No,14,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,20.05,299.3,No,Month-to-month,Electronic check,None
5910,1,4,2,8318-LCNBW,Male,0,Yes,No,35,No,No phone service,Yes,No,Yes,No,Yes,Yes,No,53.15,1930.9,No,One year,Credit card (automatic),DSL
5911,1,3,2,8319-QBEHW,Male,0,No,Yes,26,No,No phone service,No,Yes,No,No,Yes,No,Yes,39.95,1023.75,No,One year,Bank transfer (automatic),DSL
5912,2,1,1,8325-QRPZR,Female,0,No,No,7,Yes,No,No,No,Yes,No,No,No,Yes,75.15,525,No,Month-to-month,Electronic check,Fiber optic
5913,2,1,2,8327-LZKAS,Female,1,Yes,No,43,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,107.55,4533.9,Yes,One year,Electronic check,Fiber optic
5914,3,4,2,8327-WKMIE,Male,0,No,No,37,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,20.15,785.75,No,One year,Credit card (automatic),None
5915,1,3,2,8328-SKJNO,Male,0,No,Yes,23,No,No phone service,Yes,Yes,No,Yes,No,No,No,40.65,947.4,No,One year,Bank transfer (automatic),DSL
5916,2,3,1,8329-GWVPJ,Female,0,Yes,Yes,50,Yes,No,No,No,No,No,No,No,Yes,69.75,3557.7,No,Month-to-month,Bank transfer (automatic),Fiber optic
5917,3,2,1,8329-IBCTI,Female,0,No,No,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,19.65,19.65,Yes,Month-to-month,Mailed check,None
5918,2,3,2,8329-UTMVM,Male,1,No,No,27,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,104.65,2964,No,One year,Bank transfer (automatic),Fiber optic
5919,1,4,2,8331-ZXFOE,Female,0,No,No,58,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,71.1,4299.2,No,One year,Credit card (automatic),DSL
5920,3,2,2,8332-OSJDW,Male,0,Yes,Yes,12,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,26.4,314.95,No,One year,Mailed check,None
5921,1,3,3,8336-TAVKX,Female,1,Yes,No,72,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,78.45,5682.25,No,Two year,Bank transfer (automatic),DSL
5922,2,1,1,8337-MSSXB,Female,0,No,No,14,Yes,No,No,Yes,No,No,No,Yes,Yes,86.3,1180.95,Yes,Month-to-month,Electronic check,Fiber optic
5923,2,1,1,8337-UPOAQ,Male,1,Yes,No,10,Yes,Yes,No,No,Yes,No,No,Yes,Yes,89.8,914.3,Yes,Month-to-month,Electronic check,Fiber optic
5924,1,4,3,8338-QIUNR,Male,0,Yes,Yes,72,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,66.5,4811.6,No,Two year,Credit card (automatic),DSL
5925,1,1,1,8344-WFMFH,Male,0,No,Yes,9,Yes,No,No,Yes,No,No,No,No,Yes,50.1,484.05,No,Month-to-month,Electronic check,DSL
